Flight_Distance_KM,Aircraft_Capacity,Aircraft_Age_Years,Passengers,Load_Factor,Flight_Hours,Competition_Index,Weather_Disruption,On_Time_Performance,Delay_Minutes,Average_Ticket_Price,Fuel_Price_Per_Liter,Passenger_Satisfaction_Score,Market_Share_Pct,price_per_km,delay_flag,flight_month,is_weekend,is_narrow_body,load_revenue_ratio,Season_Ordinal,Demand_Ordinal,season_sin,season_cos,Route_Category_Medium Haul,Route_Category_Short Haul,Alliance_OneWorld,Alliance_SkyTeam,Alliance_Star Alliance,origin_region_Europe,origin_region_Middle_East,origin_region_North_America,origin_region_Oceania,dest_region_Asia,dest_region_Europe,dest_region_Middle_East,dest_region_North_America,dest_region_Oceania,dest_region_Other,dest_region_South_America
7.473637108496206,218,20.0,160.0,0.7369,2.7,7.0,0,61.6,1.0986122886681098,5.618769100329245,0.6918209383208966,7.3,16.8,0.6630882380714075,0,11,0,0,0.4886297226348202,1,1,1.0,6.123233995736766e-17,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
7.828436359157585,277,1.0,152.0,0.5507,3.8,8.0,0,96.8,1.791759469228055,5.345105528046796,0.7424949440304361,8.4,16.8,0.6054419277205765,0,1,0,0,0.3334168695957214,0,0,0.0,1.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
8.906664409770052,296,6.0,287.0,0.9722,9.5,1.0,0,90.9,2.70805020110221,7.103881116752489,0.7527118709813257,8.3,60.9,0.7170810297910738,0,6,1,0,0.697146177162882,3,2,-1.0,-1.8369701987210297e-16,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
9.12598002335811,325,10.0,249.0,0.7667,11.8,8.0,0,81.6,2.3978952727983707,6.66507206579331,0.7760597855836124,8.6,17.1,0.6582150123166993,0,12,1,0,0.5046534499432134,3,1,-1.0,-1.8369701987210297e-16,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
8.967121656230923,325,18.0,262.0,0.807,10.4,3.0,1,92.2,3.9318256327243257,7.079100145062459,0.7168164396729259,8.6,29.0,0.7102451830350618,0,6,0,0,0.5731678627092949,3,1,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
8.497194544909547,277,10.0,184.0,0.6647,6.7,2.0,0,79.7,1.9459101490553132,6.343968303727899,0.7361510385849459,8.3,28.3,0.6679834001219063,0,4,0,0,0.44400856606103106,2,1,1.2246467991473532e-16,-1.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
8.627123250788433,517,11.0,422.5,0.9448,7.4,7.0,0,83.9,2.5649493574615367,6.697750040808155,0.7286044839339563,8.6,12.2,0.6957166607646401,0,6,1,0,0.657313101090432,3,2,-1.0,-1.8369701987210297e-16,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
9.024131268455035,396,19.0,396.0,1.0,10.0,1.0,0,66.7,0.0,7.533265810826271,0.7679143049620254,8.0,54.0,0.7515130846832309,0,7,1,0,0.7515130846832309,3,2,-1.0,-1.8369701987210297e-16,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8.867990898182093,396,12.0,373.0,0.944,8.6,2.0,1,82.0,2.995732273553991,7.011015590754924,0.8830267584779348,8.3,8.5,0.7104805489886002,0,7,0,0,0.6706936382452386,3,2,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
9.008346579384707,325,16.0,212.0,0.6525,10.6,6.0,0,72.6,0.0,6.772656945060354,0.6537911987940669,8.1,25.4,0.6767008807439524,0,3,0,0,0.4415473246854289,1,1,1.0,6.123233995736766e-17,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
8.729235349659273,325,5.0,216.0,0.6662,8.2,6.0,0,77.4,0.0,6.286426308212661,0.6088653087979283,8.7,20.7,0.6461377572116002,0,4,0,0,0.43045697385436804,2,1,1.2246467991473532e-16,-1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
8.991064332188461,325,10.0,298.0,0.9185,10.3,8.0,0,90.2,2.995732273553991,6.72798247136574,0.6503520187121725,8.0,18.0,0.6733999749846501,0,5,1,0,0.6185178770234011,2,2,1.2246467991473532e-16,-1.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
5.860786223465865,180,3.0,115.0,0.6402,1.1,5.0,0,90.1,2.8903717578961645,4.34211568336104,0.7752195054838911,8.5,3.0,0.6328889345815432,0,11,0,1,0.4051754959191039,1,0,1.0,6.123233995736766e-17,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
8.166500319155052,296,13.0,245.0,0.8301,5.0,5.0,0,75.0,0.0,6.477895014039251,0.6633641457517704,8.5,13.3,0.7066922804227175,0,7,0,0,0.5866252619788977,3,1,-1.0,-1.8369701987210297e-16,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
8.074337694089515,277,11.0,215.0,0.7764,4.5,1.0,0,67.1,0.0,6.522989454876879,0.6904198361044573,7.4,44.0,0.7188391786571452,0,8,0,0,0.5581067383094075,3,1,-1.0,-1.8369701987210297e-16,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
8.497194544909547,277,20.0,120.0,0.4348,6.3,8.0,1,66.2,1.6094379124341003,6.170948749081776,0.6890095227539238,8.1,18.1,0.6497654354558186,0,2,0,0,0.2825180113361899,0,0,0.0,1.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
8.860924729719041,396,12.0,269.0,0.6812,8.7,7.0,0,71.9,0.0,6.0587492939135785,0.737420211359042,9.3,12.3,0.6144199920372179,0,3,0,0,0.41854289857575283,1,1,1.0,6.123233995736766e-17,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
9.472012088995733,296,6.0,264.0,0.8934,16.0,5.0,0,91.3,2.302585092994046,7.847539856432025,0.7204324575412968,8.4,26.0,0.7493822380780507,0,7,1,0,0.6694980914989305,3,2,-1.0,-1.8369701987210297e-16,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
8.586905803827538,517,21.0,422.5,0.8701,7.1,6.0,0,89.6,2.5649493574615367,6.426375182433903,0.6627430826602893,8.5,25.5,0.6703283952021513,0,11,1,0,0.5832527366653918,1,2,1.0,6.123233995736766e-17,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
9.291090521661292,296,11.0,166.0,1.0,13.8,8.0,0,73.5,1.0986122886681098,6.363252216356346,0.7724974010042498,8.4,11.9,0.618326328289757,0,11,1,0,0.618326328289757,1,0,1.0,6.123233995736766e-17,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
7.3783837129967145,220,9.0,165.0,0.7521,2.7,4.0,0,55.9,0.0,5.502033420196148,0.7272962336525453,7.8,16.8,0.6566938933175481,0,9,0,1,0.49389947716412796,2,1,1.2246467991473532e-16,-1.0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
8.382747094863314,277,14.0,256.0,0.9261,6.1,4.0,0,79.1,0.0,6.748149748471915,0.7041582925336876,7.9,8.2,0.7192083171639853,0,6,1,0,0.6660588225255668,3,2,-1.0,-1.8369701987210297e-16,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
8.598035579260339,517,6.0,422.5,0.9373,7.1,3.0,0,98.1,0.0,6.95700248155075,0.7129468012682072,8.3,3.0,0.7248360796435892,0,12,0,0,0.6793888574499362,3,2,-1.0,-1.8369701987210297e-16,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
6.673297967767654,189,9.0,140.0,0.7443,2.1,2.0,0,84.5,0.0,5.096629487263117,0.6820278236428831,8.1,38.5,0.6642032550634611,0,5,0,1,0.49436648274373407,2,1,1.2246467991473532e-16,-1.0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False
9.638935897473202,296,5.0,240.0,0.8125,18.8,2.0,0,91.3,3.091042453358316,7.345848906582029,0.7827815462187229,8.4,16.8,0.6904683868173981,0,1,0,0,0.561005564289136,0,1,0.0,1.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
8.964567702601611,296,11.0,259.0,0.8764,10.1,2.0,0,92.0,0.0,6.8022836460399025,0.8096046984120815,7.9,38.9,0.6826471402531512,0,7,1,0,0.5982719537178617,3,2,-1.0,-1.8369701987210297e-16,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
6.46302945692067,180,18.0,180.0,1.0,1.4,2.0,0,94.9,0.0,5.754507274147812,0.6847027417611337,7.6,8.6,0.7710685462739936,0,8,0,1,0.7710685462739936,3,2,-1.0,-1.8369701987210297e-16,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False
8.660600654710967,325,16.0,303.0,0.9324,7.5,1.0,1,87.4,3.4339872044851463,6.955783247992719,0.7731123171283465,7.4,49.9,0.7200156073733106,0,6,0,0,0.6713425523148748,3,2,-1.0,-1.8369701987210297e-16,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
9.472012088995733,296,7.0,202.0,0.6845,15.9,7.0,0,81.5,3.5263605246161616,7.293820078852955,0.7371913941822432,8.3,20.2,0.6965060789528207,0,4,0,0,0.47675841104320577,2,1,1.2246467991473532e-16,-1.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
9.234154550075438,277,4.0,203.0,0.7363,13.0,9.0,0,85.8,0.0,7.189046976411904,0.8920277178425751,9.0,12.5,0.7024563622951064,0,8,0,0,0.5172186195578868,3,1,-1.0,-1.8369701987210297e-16,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
8.967121656230923,296,6.0,160.0,0.5415,9.9,4.0,0,55.0,0.0,6.027844691200732,0.7360713118043796,8.0,9.9,0.6047728621263933,0,1,0,0,0.3274845048414419,0,0,0.0,1.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
7.581209826196346,277,12.0,158.0,0.5718,3.2,6.0,1,95.7,0.0,4.997077129497405,0.6894485775440234,7.9,27.1,0.5823278104962011,0,1,0,0,0.3329750420417278,0,0,0.0,1.0,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
7.039660349862076,180,17.0,158.0,0.8815,2.2,5.0,0,78.9,3.9889840465642745,6.1967292195349,0.8398511673929699,7.7,16.8,0.7707700263284392,0,8,1,1,0.6794337782085191,3,2,-1.0,-1.8369701987210297e-16,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
8.732465848349879,396,11.0,325.0,0.8218,8.2,1.0,0,72.5,2.6390573296152584,6.535633066530435,0.830263556651956,8.2,32.4,0.6715290008069784,0,3,0,0,0.5518625328631749,1,1,1.0,6.123233995736766e-17,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
8.67265729404031,277,13.0,227.0,0.8219,8.2,3.0,0,95.6,0.0,6.296961979429764,0.8456325210496904,8.0,12.2,0.6510064181959141,0,4,1,0,0.5350621751152218,2,1,1.2246467991473532e-16,-1.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
9.305741456739435,396,5.0,211.0,0.5344,13.7,6.0,0,82.0,4.07753744390572,3.4339872044851463,0.8093454336609291,8.2,10.3,0.3332110764567543,0,2,1,0,0.17806799925848948,0,0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
9.503084610020228,325,16.0,264.0,0.815,16.5,5.0,0,80.6,4.2626798770413155,6.798364430209773,0.7397788323231691,7.7,17.4,0.6472731280983826,0,10,0,0,0.5275275994001818,2,1,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
8.867990898182093,396,13.0,335.0,0.8472,9.3,4.0,1,82.3,0.0,6.845720288062604,0.8262432672761421,8.1,7.6,0.6937298948384458,0,11,1,0,0.5877279669071312,1,1,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
7.828436359157585,296,21.0,245.0,0.83,3.9,3.0,0,56.1,3.4011973816621555,5.681195975983405,0.7408893357407922,8.3,8.4,0.6435110074832672,0,9,1,0,0.5341141362111117,2,1,1.2246467991473532e-16,-1.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
7.7057128238944275,296,11.0,282.0,0.953,3.2,6.0,0,89.5,2.3978952727983707,5.765347830314356,0.5113281669285523,8.9,6.5,0.6622487953531273,0,9,0,0,0.6311231019715303,2,2,1.2246467991473532e-16,-1.0,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
9.392745258631441,325,6.0,256.0,0.7895,15.0,4.0,0,69.4,0.0,7.060716680469605,0.796926000612159,8.3,30.8,0.6793889876792177,0,1,0,0,0.5363776057727424,0,1,0.0,1.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
8.981052985901483,277,17.0,188.0,0.6788,10.2,4.0,0,82.0,2.1972245773362196,6.57507584059962,0.7670104238565136,8.3,10.9,0.6587557294693355,0,4,0,0,0.4471633891637849,2,1,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
8.345455428161928,277,4.0,223.0,0.8071,5.8,7.0,0,71.5,0.0,6.479983210351432,0.5739989089096267,9.8,23.4,0.6933833519578319,0,10,0,0,0.5596297033651662,2,1,1.2246467991473532e-16,-1.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
8.412054873292933,296,15.0,225.0,0.7615,6.2,9.0,0,74.3,0.0,5.895834316092732,0.6497266862625379,8.0,15.1,0.6264130835894709,0,1,0,0,0.47701356315338206,0,1,0.0,1.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
8.098946748943339,220,5.0,157.0,0.7179,4.6,5.0,1,91.3,0.0,6.3667968549359095,0.6198566150416256,8.6,16.8,0.6997289939822195,0,4,0,1,0.5023354447798354,2,1,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7.855932199718614,218,21.0,169.0,0.7772,3.6,5.0,0,98.2,1.791759469228055,5.949157074811732,0.6336261438975104,8.6,11.5,0.6717708470036343,0,6,0,0,0.5221003022912246,3,1,-1.0,-1.8369701987210297e-16,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
9.681031265002055,396,11.0,349.0,0.8819,19.7,1.0,0,82.2,0.0,8.128806414842824,0.7204324575412968,8.3,38.6,0.761050708790455,0,6,1,0,0.6711706200823023,3,2,-1.0,-1.8369701987210297e-16,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
7.81237820598861,277,3.0,195.0,0.7062,4.1,8.0,0,85.5,2.833213344056216,6.2927536229659795,0.6509163225392055,8.3,20.9,0.714081202131069,0,12,0,0,0.504284144944961,3,1,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
9.17378011666438,396,2.0,234.0,0.5931,12.3,4.0,0,70.6,0.0,6.268717424069224,0.8332069915827071,8.5,33.6,0.6161640365906113,0,2,1,0,0.3654468901018915,0,0,0.0,1.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
8.748463629942055,396,15.0,302.0,0.763,8.4,6.0,0,78.6,0.0,6.765696200208271,0.793642736991044,8.0,17.2,0.6940269212707199,0,7,0,0,0.5295425409295592,3,1,-1.0,-1.8369701987210297e-16,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
8.928110078202646,517,18.0,422.5,0.9665,9.6,7.0,0,93.8,0.0,7.224738839019488,0.9008178427523856,8.6,16.2,0.7277053519865315,0,7,1,0,0.7033272226949827,3,2,-1.0,-1.8369701987210297e-16,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
5.916202062607435,180,10.0,137.0,0.7655,1.3,5.0,0,69.4,4.127134385045092,4.4124345908452645,0.709052719998867,7.9,13.8,0.6379852050160836,0,9,0,1,0.48837767443981195,2,1,1.2246467991473532e-16,-1.0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False
8.881975184248867,296,11.0,239.0,0.8078,8.9,2.0,0,93.4,0.0,7.1893413082618665,0.5735446138051613,6.9,7.2,0.7275206802503553,0,6,0,0,0.587691205506237,3,1,-1.0,-1.8369701987210297e-16,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
8.67265729404031,277,2.0,245.0,0.8869,7.9,5.0,0,82.9,2.302585092994046,7.164472861676445,0.7249140674912583,8.5,24.2,0.7406933424686459,0,6,0,0,0.6569209254354421,3,2,-1.0,-1.8369701987210297e-16,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
7.696667081526462,218,19.0,111.0,0.511,3.2,9.0,1,83.7,3.4339872044851463,5.366443195595637,0.7784714492525031,8.1,11.1,0.6170689466767199,0,3,0,0,0.31532223175180385,1,0,1.0,6.123233995736766e-17,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
8.098946748943339,296,11.0,284.0,0.9605,4.5,7.0,0,82.4,0.0,6.525923686233449,0.5486243125804705,8.3,6.9,0.7172174831104825,0,6,0,0,0.6888873925276184,3,2,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8.513385953073284,220,10.0,175.0,0.796,6.6,5.0,0,76.9,2.8903717578961645,6.835614601204455,0.7851625639553179,7.7,5.2,0.7185259417543363,0,6,0,1,0.5719466496364517,3,1,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9.116139576577355,296,19.0,231.0,0.7822,11.5,1.0,0,65.3,0.0,6.513704775689227,0.665601777340639,8.6,27.7,0.6438923392052527,0,2,0,0,0.5036525877263487,0,1,0.0,1.0,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
8.412054873292933,296,14.0,242.0,0.8209,6.2,9.0,0,86.3,3.1354942159291497,6.744530217879171,0.734950488006888,7.9,5.2,0.7165842431515178,0,8,0,0,0.588244005203081,3,1,-1.0,-1.8369701987210297e-16,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
8.412054873292933,296,15.0,236.0,0.7993,6.0,6.0,0,82.0,0.0,6.759092844480235,0.5740692759945895,8.3,9.2,0.7181314745262929,0,12,1,0,0.574002487588866,3,1,-1.0,-1.8369701987210297e-16,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
8.382747094863314,277,6.0,231.0,0.8343,5.9,5.0,0,84.1,0.0,6.299390326036805,0.7378227668032507,7.3,16.8,0.6713801685527125,0,6,0,0,0.5601324746235281,3,1,-1.0,-1.8369701987210297e-16,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
9.14216859187285,517,3.0,356.0,0.6894,11.9,5.0,0,83.6,1.0986122886681098,7.135098001423612,0.6611831797682138,9.6,28.1,0.7035081242034498,0,5,0,0,0.48499850082585827,2,1,1.2246467991473532e-16,-1.0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
7.692113339595466,277,2.0,203.0,0.7364,3.1,7.0,0,74.1,0.0,5.854211953681605,0.6935758030814719,7.9,24.1,0.6735084696852403,0,3,0,0,0.49597163707621095,1,1,1.0,6.123233995736766e-17,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
8.119993827725105,218,3.0,203.0,0.935,4.6,3.0,0,82.0,0.0,6.669180780637384,0.6671894583941872,8.7,38.8,0.7312703173507461,0,8,0,0,0.6837377467229476,3,2,-1.0,-1.8369701987210297e-16,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
9.165447603085447,396,10.0,283.0,0.7154,12.0,5.0,0,66.2,0.0,6.8711742787191366,0.8492385698147321,8.5,13.6,0.6759342575956594,0,11,0,0,0.4835633678839348,1,1,1.0,6.123233995736766e-17,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
9.152817185732516,517,15.0,361.0,0.6983,11.9,4.0,0,86.9,0.6931471805599453,6.497453492982445,0.7255585788660003,8.7,11.9,0.6399655754772324,0,2,1,0,0.44688796135575143,0,1,0.0,1.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
9.294773427951013,325,16.0,193.0,0.5939,13.5,4.0,0,58.3,3.2188758248682006,6.686721999477285,0.6844071710101128,7.8,9.5,0.6495259022721548,0,2,0,0,0.38575343335943274,0,0,0.0,1.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
9.172742341560864,396,9.0,300.0,0.7584,12.2,3.0,0,79.8,0.0,6.876955807428609,0.8632135000592811,8.1,32.4,0.6760178894271922,0,1,1,0,0.5126919673415825,0,1,0.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
9.281823473598047,396,18.0,342.0,0.8641,13.3,5.0,0,98.3,2.3978952727983707,7.443862610080797,0.6702869298331756,8.3,4.2,0.7239827282772705,0,4,1,0,0.6255934755043894,2,2,1.2246467991473532e-16,-1.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
9.503084610020228,396,15.0,230.0,0.5826,16.3,1.0,0,81.1,3.091042453358316,6.576692385448433,0.811764539845625,8.4,53.3,0.6261677049782204,0,2,0,0,0.3648053049203112,0,0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
8.748463629942055,396,12.0,269.0,0.6808,8.1,5.0,0,83.2,0.0,6.173160908508018,0.8593560274850987,8.2,3.3,0.6332444929627041,0,2,0,0,0.43111285080900896,0,1,0.0,1.0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8.906664409770052,277,1.0,250.0,0.9058,9.8,4.0,0,82.0,2.772588722239781,6.799100454152625,0.670491221211973,8.3,16.8,0.6863158145790509,0,7,0,0,0.6216648648457044,3,2,-1.0,-1.8369701987210297e-16,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8.67265729404031,396,3.0,243.0,1.0,7.9,9.0,0,71.8,0.0,5.763371266067859,0.6265190183286145,8.6,6.0,0.5958415656490683,0,2,0,0,0.5958415656490683,0,0,0.0,1.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8.328692583545568,277,20.0,186.0,0.6738,5.8,5.0,0,75.6,0.0,6.635185111005569,0.691090315399392,8.8,10.1,0.7112663485887672,0,3,1,0,0.47925126567911136,1,1,1.0,6.123233995736766e-17,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
8.598035579260339,277,9.0,224.0,0.8089,7.3,1.0,0,87.6,0.0,6.6721848326597994,0.7510619837427585,9.1,16.3,0.6951615023262899,0,5,0,0,0.5623161392317358,2,1,1.2246467991473532e-16,-1.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
8.67265729404031,396,15.0,303.0,0.7657,7.5,3.0,0,88.0,3.7612001156935624,6.359850646974725,0.7068521917157308,8.7,41.0,0.6575081131938035,0,4,0,0,0.5034539622724954,2,1,1.2246467991473532e-16,-1.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
7.266128779556451,180,15.0,167.0,0.9288,2.5,8.0,0,73.2,1.791759469228055,5.976909129098783,0.681862394959041,8.4,8.6,0.7230602484539924,0,8,0,1,0.6715783587640681,3,2,-1.0,-1.8369701987210297e-16,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
